City,Hotel Name,Reviewer Name,Reviewer Nationality,Duration,Check-in Date,Travel Type,Room Type,Review Date,Positive Review,Negative Review
"Labib Guest House (Guesthouse), Aswan (Egypt) Deals",Labib Guest House,Tomáš,Czech Republic,1 night · ,December 2024,Couple,Deluxe Room,"Reviewed: January 14, 2025","welcome drink - lovely homemade juice.
the room was the best we saw in Egypt through 14 day of traveling. Yet .....
Unfortunately no place to put our stuff, no chair, table or shelves in the room, so everything you have to put on the floor.","Wifi is quite weak it the room, better on the roof.
No presure of the water at all - forget to wash your hair. 
The furniture - see above.
Air conditioning does´t heat."
"Labib Guest House (Guesthouse), Aswan (Egypt) Deals",Labib Guest House,Seiya,Japan,2 nights · ,January 2025,Couple,Deluxe Room,"Reviewed: January 9, 2025",I loved a relaxing roof top terrace.,No Negative Feedback
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Aziza,Germany,1 night · ,January 2025,Group,One-Bedroom Apartment,"Reviewed: January 12, 2025","Very clean, nice view and super kind owner.. He reminds us immediately after booking that the Apartment is in 4 floor without elevator which we really appreciate . They helped us also to organize our trip for the next day",No Negative Feedback
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Gregory,Germany,1 night · ,January 2025,Group,One-Bedroom Apartment,"Reviewed: January 13, 2025","It was clean, responsive and friendly host, amazing location!","Little downside is the noise from the street during the night, so better bring some oropax or so for your ears. I am sure though most visitors (like me) will be tired enough from the trip to be able to sleep through the night"
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Dan,Sweden,1 night · ,January 2025,Group,One-Bedroom Apartment,"Reviewed: January 10, 2025",A nice room with a balcony overlooking the Nile river waterfront. It is close to good restaurants and the Souk. The owner is helpful and can be contacted by WhatsApp.,Hard to find the right adress in google maps. Noice from the main street next to the Nile.
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Shuyang,United Kingdom,1 night · ,December 2024,Couple,One-Bedroom Apartment,"Reviewed: January 7, 2025",good location,"very loud, can't sleep"
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Shuebsayed,Saudi Arabia,1 night · ,November 2024,Family,One-Bedroom Apartment,"Reviewed: December 5, 2024","location on main Street with good view of nile river and cruises. the owner is nice, friendly and helpful. arranged Abu simble and Luxor trips when i was in desperate situation.",the building is old and under renovation. apartment on fourth floor without lift could be troublesome for some. but facilities were enough for the price we paid. good for a short stop.
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Fo,Taiwan,1 night · ,August 2024,Group,One-Bedroom Apartment,"Reviewed: August 21, 2024",The location closed to the market and nice view of Nile river. The room is spacious and the staff Ammar is very friendly and helped us arranged the following trips with good prices,The sockets in the room are a bit loose but they provided some expended socket wire to solve our charging issue temporarily. The room may need more cleaning as it's a little bit dusty
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Napaphat,Thailand,1 night · ,May 2024,Couple,One-Bedroom Apartment,"Reviewed: May 21, 2024",The room is in fourth floor. Very big room with the attached bathroom. Balcony view is stunning. And super good location.,A little bit noisy from the main road. And the bathroom have problem with the flow of water. Water comes little in the morning. I told the host and I hope host already fix.
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Emily,United Kingdom,3 nights · ,January 2024,Group,One-Bedroom Apartment,"Reviewed: January 24, 2024","Really nice little apartment for a good price. Big comfy beds with clean sheets with lots of room to settle in. The balcony is very nice looking over the Nile, even if a little misleading as it actually faces the sunset 😉

The bathroom was decent with everything you need. The room had good aircon and very good WIFI. The room was very secure with 2 locking doors and there is everything you need around the nearby area","The apartment is on the 4th floor with no elevator so it wouldn’t be accessible to some folks. 

The shower wasn’t great, despite there being a plug in water heater none of us could get it heat up so there were a lot of cold showers."
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Renata,Russia,1 night · ,December 2023,Group,One-Bedroom Apartment,"Reviewed: December 19, 2023","Fantastic view from the balcony, very good owner",There were no towels and bed sheets
Aswan sunrise (Apartment) (Egypt) Deals,Aswan sunrise,Ben,United Kingdom,1 night · ,December 2023,Group,One-Bedroom Apartment,"Reviewed: December 6, 2023",Strong WiFi available. Amazing view of the Nile from the apartment. The bed was comfortable. Host was friendly and flexible.,Nothing
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Matthias,United States,1 night · ,February 2025,Couple,Superior Triple Room with Sea View,"Reviewed: February 12, 2025","Perfectly located in the Nubian Village directly on the Nile. The staff were extremely kind and helpful, taking care of everything.",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Matthias,United States,2 nights · ,February 2025,Couple,Superior Triple Room with Sea View,"Reviewed: February 14, 2025",Very clean and neat place with a lovely staff caring for your needs. On-site restaurant serving great breakfast and dinner with Nubian specialties. DoroKa is situated directly above the waters of the Nile offering scenic views. The Souk of the Nubian Village is footsteps away.,No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Hernan,Colombia,1 night · ,January 2025,Couple,Deluxe Double Room with Side Sea View,"Reviewed: January 27, 2025","Every part of the stay was smooth in Doroka Nubian House, the response was quick and our stay was so pleasant. 

Property has an amazing view, rooms are comfortable and Egyptian breakfast was very good. Definitely a friendly environment and when you ask for something they go above and beyond to help your needs.",I encourage you guys to keep working and doing as great as you do.
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Saif,Egypt,1 night · ,January 2025,Family,Deluxe Triple Room with Sea View,"Reviewed: January 15, 2025","The place is very beautiful. Very warm and cheerful. When we entered the room, the whole family was amazed by the decor and colors. The room view was wonderful.
All the staff do a great job. The location was very excellent, the boat directly from the hotel
I will definitely repeat the experience for more days",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Lee,South Korea,2 nights · ,January 2025,Group,Superior Triple Room with Sea View,"Reviewed: January 7, 2025",The vibe was perfect. I think this is the best option for feeling nubian truly,No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Fahd,Australia,2 nights · ,January 2025,Group,Deluxe Triple Room with Sea View,"Reviewed: January 7, 2025","Everything was nice the view, the staff and the food",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Grażyna,Poland,2 nights · ,January 2025,Family,Deluxe Triple Room with Sea View,"Reviewed: January 6, 2025","Beautiful view from the room of the Nile, ATM by the hotel, descent to the boat directly from the hotel. Very close to the Nubian market. The area is interesting. The staff is helpful, smiling. Breakfast very good, hot and cold Nubian style food😀",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Ioannis,Greece,1 night · ,January 2025,Couple,Superior Triple Room with Sea View,"Reviewed: January 5, 2025",The people the was great. They treat you amazingly good. Also their breakfast was great. We had a very good and relaxed time!,No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Dwaik,Egypt,1 night · ,January 2025,Family,Deluxe Triple Room with Sea View,"Reviewed: January 5, 2025","friendly stuff , location is perfect and the view is amazing",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Yasmina,Egypt,2 nights · ,December 2024,Couple,Superior Triple Room with Sea View,"Reviewed: December 9, 2024","Everything about this place is outstanding 🩷, the view the hospitality the people the rooms the food , could not believe at first that a nubian house could be at this level of quality and calmenes 

The manager almost helped us with all our tours and everything

I fell in love with this place definitly will come here again",Everything is perfect
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Khalid,Australia,1 night · ,June 2024,Couple,Twin Room,"Reviewed: June 17, 2024","Clean 
Friendly staff 
Perfect location",No Negative Feedback
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Janice,United States,2 nights · ,February 2025,Couple,Superior Triple Room with Sea View,"Reviewed: February 8, 2025",The staff was great. The property provides free boat transportation to and from the hotel on the island for check in and check out. They also can arrange transportation for trips for sightseeing. The drivers will wait while you do your sightseeing and bring you back to the boat for the transportation back to the hotel. The car and the boat owned by the company that owns the hotel and the drivers are employees of that company.,There are heavy doors and people were banging them loudly. There was a party in the cafe that got very loud at night with people singing as well as talking loudly.. The cafe is supposed to close at 11 pm but the continued to 11:30. We wanted to go to bed early because we wanted to get an early start the next morning. That didn’t happen.
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Beatriz,Spain,1 night · ,January 2025,Group,Double Room with Garden View,"Reviewed: February 8, 2025","They were fantastic—such a lovely hotel, but most of all, the staff made the experience special.",No Negative Feedback
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Robert,United States,1 night · ,February 2025,Solo traveler,Double Room,"Reviewed: February 4, 2025","The service, staff, location on the Nile River, restaurant food.",No Negative Feedback
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Sara,United Kingdom,2 nights · ,January 2025,Couple,Superior Triple Room with Sea View,"Reviewed: January 28, 2025","The guesthouse is conveniently between both ferry points of the island, with its own boat dock. The hotel's own boat service for check-in and check-out was very convenient. The private dock was useful for our pre-booked Felucca sailing trip, which picked us up directly from the guesthouse. 

The triple room we stayed in was spacious and comfortable. The views from the east-facing balcony were gorgeous at sunrise. The room had a great AC, a fridge (a pleasant surprise that should be listed in the room facilities!), and nice toiletries. The bathroom hairdryer was much appreciated.

The Egyptian breakfast was excellent. We enjoyed it in the restaurant one day and had it packed for an early tour on another day. The takeaway breakfast box contained an egg, jam, Egyptian bread, soft cheese, juice, and banana. We had a douwd pasha for dinner which was delicious, made with local items.

Both Ahmeds and all other staff members were extremely helpful and friendly.","Not negatives but things to note/areas for improvement:
- The bathroom follows traditional Nubian style without a separated shower area. You'll need to sweep water toward the drain, though the bathroom is well-ventilated. 
- Some lamps would make the room more ambient (there were a couple of dim lights in the room, but they weren't strong enough for reading). 
- Early dinner orders are recommended as kitchen preparation times can be lengthy. Last orders are taken by 9:45pm."
